Date Rptd,DR. NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
12/01/2015 12:00:00 AM,151821271,11/30/2015 12:00:00 AM,2325,18,Southeast,1849,330,BURGLARY FROM VEHICLE,IC,Invest Cont,11500    GRAPE                        ST,,"(33.9305, -118.2363)"
12/01/2015 12:00:00 AM,151922620,11/30/2015 12:00:00 AM,1715,19,Mission,1915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         HERRON,   GLENOAKS,"(34.2994, -118.4441)"
12/01/2015 12:00:00 AM,151922621,11/30/2015 12:00:00 AM,1715,19,Mission,1915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         HERRON,   GLENOAKS,"(34.2994, -118.4441)"
12/01/2015 12:00:00 AM,151922622,11/30/2015 12:00:00 AM,1640,19,Mission,1915,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,12700    GLENOAKS                     BL,,"(34.3009, -118.4410)"
12/01/2015 12:00:00 AM,151922623,11/30/2015 12:00:00 AM,1050,19,Mission,1991,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 8200 N  SEPULVEDA                    BL,,"(34.2198, -118.4671)"
12/01/2015 12:00:00 AM,151922624,11/30/2015 12:00:00 AM,1750,19,Mission,1924,900,VIOLATION OF COURT ORDER,IC,Invest Cont,15000    PADDOCK                      ST,,"(34.2968, -118.4596)"
12/01/2015 12:00:00 AM,151922627,11/30/2015 12:00:00 AM,1425,19,Mission,1919,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         ARROYO,   FOOTHILL,"(34.2928, -118.4144)"
12/01/2015 12:00:00 AM,151922629,11/30/2015 12:00:00 AM,1630,19,Mission,1954,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,15200    SAN JOSE                     ST,,"(34.2610, -118.4630)"
12/01/2015 12:00:00 AM,151922635,11/30/2015 12:00:00 AM,2005,19,Mission,1985,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont, 8300    VAN NUYS                     BL,,"(34.2216, -118.4488)"
12/01/2015 12:00:00 AM,151922636,11/30/2015 12:00:00 AM,2010,19,Mission,1985,210,ROBBERY,IC,Invest Cont, 8300    VAN NUYS                     BL,,"(34.2216, -118.4488)"
12/01/2015 12:00:00 AM,151922637,11/30/2015 12:00:00 AM,1540,19,Mission,1912,310,BURGLARY,IC,Invest Cont,13400    OLD GROVE                    RD,,"(34.3170, -118.4691)"
12/01/2015 12:00:00 AM,151922638,11/30/2015 12:00:00 AM,1330,19,Mission,1993,520,VEHICLE - ATTEMPT STOLEN,IC,Invest Cont, 8100 N  SEPULVEDA                    BL,,"(34.2181, -118.4664)"
12/01/2015 12:00:00 AM,151922642,11/30/2015 12:00:00 AM,1430,19,Mission,1904,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,14400    FOOTHILL                     BL,,"(34.3210, -118.4478)"
12/01/2015 12:00:00 AM,151922646,11/30/2015 12:00:00 AM,0630,19,Mission,1977,510,VEHICLE - STOLEN,IC,Invest Cont,         WOODMAN                      AV,   CHASE                        ST,"(34.2280, -118.4344)"
12/01/2015 12:00:00 AM,151922648,11/30/2015 12:00:00 AM,2200,19,Mission,1956,510,VEHICLE - STOLEN,IC,Invest Cont,10000    KESTER                       AV,,"(34.2523, -118.4565)"
12/01/2015 12:00:00 AM,151922655,11/30/2015 12:00:00 AM,0815,19,Mission,1936,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,11500    AMBOY                        AV,,"(34.2790, -118.4501)"
12/01/2015 12:00:00 AM,151922663,11/30/2015 12:00:00 AM,1930,19,Mission,1985,210,ROBBERY,IC,Invest Cont,         TOBIAS,   PARTHENIA                    ST,"(34.2318, -118.4516)"
12/01/2015 12:00:00 AM,151922672,11/30/2015 12:00:00 AM,2200,19,Mission,1987,510,VEHICLE - STOLEN,IC,Invest Cont, 8800    WOODMAN                      AV,,"(34.2297, -118.4362)"
12/01/2015 12:00:00 AM,151922673,11/30/2015 12:00:00 AM,1830,19,Mission,1983,510,VEHICLE - STOLEN,IC,Invest Cont,         CHASE,   COLUMBUS,"(34.2247, -118.4655)"
12/01/2015 12:00:00 AM,151922676,11/30/2015 12:00:00 AM,1200,19,Mission,1962,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         NOBLE                        AV,   TUPPER                       ST,"(34.2392, -118.4610)"
12/01/2015 12:00:00 AM,152019821,11/30/2015 12:00:00 AM,1900,20,Olympic,2015,510,VEHICLE - STOLEN,IC,Invest Cont,  200 N  KENMORE                      AV,,"(34.0746, -118.2966)"
12/01/2015 12:00:00 AM,152019827,11/30/2015 12:00:00 AM,0001,20,Olympic,2053,310,BURGLARY,IC,Invest Cont, 1000 S  WESTERN                      AV,,"(34.0527, -118.3091)"
12/01/2015 12:00:00 AM,152019844,11/30/2015 12:00:00 AM,1600,20,Olympic,2038,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 3000    LEEWARD                      AV,,"(34.0587, -118.2891)"
12/01/2015 12:00:00 AM,152019854,11/30/2015 12:00:00 AM,2200,20,Olympic,2041,510,VEHICLE - STOLEN,IC,Invest Cont,         9TH,   NORTON                       AV,"(34.0556, -118.3199)"
12/01/2015 12:00:00 AM,152019875,11/30/2015 12:00:00 AM,2305,20,Olympic,2023,310,BURGLARY,IC,Invest Cont,  400 S  WESTERN                      AV,,"(34.0672, -118.3091)"
12/01/2015 12:00:00 AM,152119476,11/30/2015 12:00:00 AM,1800,21,Topanga,2128,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 7700    DELCO                        AV,,"(34.2108, -118.5787)"
12/01/2015 12:00:00 AM,152119483,11/30/2015 12:00:00 AM,2200,21,Topanga,2189,510,VEHICLE - STOLEN,IC,Invest Cont,20200    VENTURA                      BL,,"(34.1702, -118.5729)"
12/01/2015 12:00:00 AM,152119492,11/30/2015 12:00:00 AM,2300,21,Topanga,2187,310,BURGLARY,IC,Invest Cont,20900    VENTURA                      BL,,"(34.1664, -118.5883)"
12/01/2015 12:00:00 AM,150126680,11/29/2015 12:00:00 AM,1940,01,Central,0154,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         5TH,   LOS ANGELES,"(34.0461, -118.2476)"
12/01/2015 12:00:00 AM,150221826,11/29/2015 12:00:00 AM,1600,02,Rampart,0235,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  100 S  CARONDELET                   ST,,"(34.0686, -118.2746)"
12/01/2015 12:00:00 AM,150325641,11/29/2015 12:00:00 AM,1200,03,Southwest,0336,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 2100 W  30TH                         ST,,"(34.0274, -118.3120)"
12/01/2015 12:00:00 AM,150325647,11/29/2015 12:00:00 AM,0740,03,Southwest,0362,510,VEHICLE - STOLEN,IC,Invest Cont, 4500 W  MARTIN LUTHER KING JR        BL,,"(34.0175, -118.3460)"
12/01/2015 12:00:00 AM,150325688,11/29/2015 12:00:00 AM,1700,03,Southwest,0363,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 3700    SANTA ROSALIA                DR,,"(34.0072, -118.3373)"
12/01/2015 12:00:00 AM,150325720,11/29/2015 12:00:00 AM,0700,03,Southwest,0398,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 4000 S  HOOVER                       ST,,"(34.0111, -118.2872)"
12/01/2015 12:00:00 AM,150518889,11/29/2015 12:00:00 AM,0100,05,Harbor,0503,441,THEFT PLAIN - ATTEMPT,IC,Invest Cont,24900    WESTERN                      AV,,"(33.7504, -118.3092)"
12/01/2015 12:00:00 AM,150717849,11/29/2015 12:00:00 AM,0800,07,Wilshire,0723,310,BURGLARY,IC,Invest Cont, 8100    BEVERLY                      BL,,"(34.0761, -118.3658)"
12/01/2015 12:00:00 AM,151018150,11/29/2015 12:00:00 AM,1200,10,West Valley,1063,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,19100    WELLS                        DR,,"(34.1640, -118.5490)"
12/01/2015 12:00:00 AM,151018175,11/29/2015 12:00:00 AM,1630,10,West Valley,1097,310,BURGLARY,IC,Invest Cont,16900    MOONCREST                    DR,,"(34.1468, -118.5016)"
12/01/2015 12:00:00 AM,151120472,11/29/2015 12:00:00 AM,0500,11,Northeast,1124,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 3200    ANDRITA                      ST,,"(34.1177, -118.2441)"
12/01/2015 12:00:00 AM,151120481,11/29/2015 12:00:00 AM,1000,11,Northeast,1101,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 5300    ZOO                          DR,,"(34.1554, -118.3030)"
12/01/2015 12:00:00 AM,151120503,11/29/2015 12:00:00 AM,0900,11,Northeast,1148,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 4000    SEA VIEW                     AV,,"(34.1074, -118.2170)"
12/01/2015 12:00:00 AM,151226749,11/29/2015 12:00:00 AM,2000,12,77th Street,1242,510,VEHICLE - STOLEN,IC,Invest Cont, 6400    3RD                          AV,,"(33.9820, -118.3206)"
12/01/2015 12:00:00 AM,151322152,11/29/2015 12:00:00 AM,0100,13,Newton,1361,510,VEHICLE - STOLEN,IC,Invest Cont, 4700 S  BROADWAY,,"(34.0010, -118.2783)"
12/01/2015 12:00:00 AM,151322193,11/29/2015 12:00:00 AM,1215,13,Newton,1313,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,  400 E  WASHINGTON                   BL,,"(34.0296, -118.2614)"
12/01/2015 12:00:00 AM,151429593,11/29/2015 12:00:00 AM,2000,14,Pacific,1406,510,VEHICLE - STOLEN,IC,Invest Cont, 3600    KEYSTONE                     AV,,"(34.0238, -118.4095)"
12/01/2015 12:00:00 AM,151429646,11/29/2015 12:00:00 AM,1600,14,Pacific,1438,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 3700    WESTWOOD                     BL,,"(34.0191, -118.4113)"
12/01/2015 12:00:00 AM,151522552,11/29/2015 12:00:00 AM,1900,15,N Hollywood,1545,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,11900    HARTSOOK                     ST,,"(34.1640, -118.3921)"
12/01/2015 12:00:00 AM,151616631,11/29/2015 12:00:00 AM,2300,16,Foothill,1618,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,         CARL,   REMICK,"(34.2561, -118.4322)"
12/01/2015 12:00:00 AM,151616645,11/29/2015 12:00:00 AM,1400,16,Foothill,1621,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,         HADDON                       AV,   VAN NUYS                     BL,"(34.2619, -118.4296)"
12/01/2015 12:00:00 AM,151719855,11/29/2015 12:00:00 AM,1700,17,Devonshire,1707,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,12300    BRADFORD                     PL,,"(34.2942, -118.5118)"
12/01/2015 12:00:00 AM,151719880,11/29/2015 12:00:00 AM,1840,17,Devonshire,1764,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",IC,Invest Cont, 9300    TAMPA                        AV,,"(34.2564, -118.5536)"
12/01/2015 12:00:00 AM,151821251,11/29/2015 12:00:00 AM,1900,18,Southeast,1842,510,VEHICLE - STOLEN,IC,Invest Cont,         FIGUEROA,   109TH,"(33.9374, -118.2826)"
12/01/2015 12:00:00 AM,151922634,11/29/2015 12:00:00 AM,0100,19,Mission,1993,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 8000    WISNER                       AV,,"(34.2167, -118.4627)"
12/01/2015 12:00:00 AM,151922685,11/29/2015 12:00:00 AM,2125,19,Mission,1993,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,         SEPULVEDA,   ROSCOE,"(34.2214, -118.4662)"
12/01/2015 12:00:00 AM,151922714,11/29/2015 12:00:00 AM,2000,19,Mission,1975,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,14000    OSBORNE                      ST,,"(34.2330, -118.4386)"
12/01/2015 12:00:00 AM,150325694,11/28/2015 12:00:00 AM,2230,03,Southwest,0356,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 1500 W  37TH                         PL,,"(34.0200, -118.3029)"
12/01/2015 12:00:00 AM,150417582,11/28/2015 12:00:00 AM,0540,04,Hollenbeck,0448,210,ROBBERY,IC,Invest Cont,         LANCASTER,   CRUSADO                      LN,"(34.0574, -118.1957)"
12/01/2015 12:00:00 AM,150518937,11/28/2015 12:00:00 AM,2200,05,Harbor,0564,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,  300 W  7TH                          ST,,"(33.7378, -118.2835)"
12/01/2015 12:00:00 AM,151120504,11/28/2015 12:00:00 AM,2230,11,Northeast,1145,122,"RAPE, ATTEMPTED",IC,Invest Cont, 1900    RIVERSIDE                    DR,,"(34.0974, -118.2468)"
12/01/2015 12:00:00 AM,151120512,11/28/2015 12:00:00 AM,1430,11,Northeast,1159,888,TRESPASSING,IC,Invest Cont, 4700 N  FIGUEROA                     ST,,"(34.1002, -118.2038)"
12/01/2015 12:00:00 AM,151616614,11/28/2015 12:00:00 AM,1430,16,Foothill,1675,330,BURGLARY FROM VEHICLE,IC,Invest Cont,10800    NETTLETON                    ST,,"(34.2254, -118.3658)"
12/01/2015 12:00:00 AM,151821254,11/28/2015 12:00:00 AM,1000,18,Southeast,1842,510,VEHICLE - STOLEN,IC,Invest Cont,         BROADWAY,   113TH                        ST,"(33.9320, -118.2785)"
12/01/2015 12:00:00 AM,151821262,11/28/2015 12:00:00 AM,1630,18,Southeast,1837,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 1700 E  114TH                        ST,,"(33.9311, -118.2435)"
12/01/2015 12:00:00 AM,151922651,11/28/2015 12:00:00 AM,2000,19,Mission,1956,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,14700    LASSEN                       ST,,"(34.2500, -118.4534)"
12/01/2015 12:00:00 AM,151922652,11/28/2015 12:00:00 AM,0520,19,Mission,1964,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,14600    PLUMMER                      ST,,"(34.2427, -118.4502)"
12/01/2015 12:00:00 AM,151922653,11/28/2015 12:00:00 AM,0520,19,Mission,1964,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,14600    PLUMMER                      ST,,"(34.2427, -118.4502)"
12/01/2015 12:00:00 AM,150221847,11/27/2015 12:00:00 AM,1700,02,Rampart,0212,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 3800    OAKWOOD                      AV,,"(34.0777, -118.2892)"
12/01/2015 12:00:00 AM,150920491,11/27/2015 12:00:00 AM,1500,09,Van Nuys,0941,310,BURGLARY,IC,Invest Cont,15000    OXNARD                       ST,,"(34.1794, -118.4596)"
12/01/2015 12:00:00 AM,151120487,11/27/2015 12:00:00 AM,1800,11,Northeast,1117,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 4600    EAGLE ROCK                   BL,,"(34.1275, -118.2179)"
12/01/2015 12:00:00 AM,151120494,11/27/2015 12:00:00 AM,2300,11,Northeast,1162,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         LEXINGTON,   VERMONT,"(34.0935, -118.2918)"
12/01/2015 12:00:00 AM,151120499,11/27/2015 12:00:00 AM,1000,11,Northeast,1151,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 4800 W  SUNSET                       BL,,"(34.0982, -118.2940)"
12/01/2015 12:00:00 AM,151120509,11/27/2015 12:00:00 AM,1700,11,Northeast,1171,310,BURGLARY,IC,Invest Cont, 1400    ELEVADO                      ST,,"(34.0850, -118.2730)"
12/01/2015 12:00:00 AM,151226735,11/27/2015 12:00:00 AM,2200,12,77th Street,1245,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 1400 W  69TH                         ST,,"(33.9770, -118.3003)"
12/01/2015 12:00:00 AM,151322174,11/27/2015 12:00:00 AM,0425,13,Newton,1321,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 2200 S  FIGUEROA                     ST,,"(34.0316, -118.2738)"
12/01/2015 12:00:00 AM,151322194,11/27/2015 12:00:00 AM,1415,13,Newton,1377,210,ROBBERY,IC,Invest Cont,         55TH                         ST,   HOLMES,"(33.9930, -118.2411)"
12/01/2015 12:00:00 AM,151429614,11/27/2015 12:00:00 AM,1200,14,Pacific,1443,510,VEHICLE - STOLEN,IC,Invest Cont,  900    VENICE                       BL,,"(33.9931, -118.4550)"
12/01/2015 12:00:00 AM,151522566,11/27/2015 12:00:00 AM,0800,15,N Hollywood,1549,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,11100    BURBANK                      BL,,"(34.1722, -118.3727)"
12/01/2015 12:00:00 AM,151719857,11/27/2015 12:00:00 AM,1200,17,Devonshire,1738,354,THEFT OF IDENTITY,IC,Invest Cont,10900    DENSMORE                     AV,,"(34.2683, -118.4783)"
12/01/2015 12:00:00 AM,151922640,11/27/2015 12:00:00 AM,0200,19,Mission,1974,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 9000    KESTER                       AV,,"(34.2338, -118.4575)"
12/01/2015 12:00:00 AM,151922650,11/27/2015 12:00:00 AM,1200,19,Mission,1956,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,14900    LASSEN                       ST,,"(34.2500, -118.4565)"
12/01/2015 12:00:00 AM,150518891,11/26/2015 12:00:00 AM,1700,05,Harbor,0565,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  700 W  9TH                          ST,,"(33.7361, -118.2923)"
12/01/2015 12:00:00 AM,151226748,11/26/2015 12:00:00 AM,1230,12,77th Street,1211,664,"BUNCO, PETTY THEFT",IC,Invest Cont,         CRENSHAW,   57TH                         ST,"(33.9909, -118.3308)"
12/01/2015 12:00:00 AM,151322182,11/26/2015 12:00:00 AM,1900,13,Newton,1367,922,CHILD STEALING,IC,Invest Cont, 1600 E  52ND                         ST,,"(33.9957, -118.2456)"
12/01/2015 12:00:00 AM,151429622,11/26/2015 12:00:00 AM,1800,14,Pacific,1496,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 6100 W  CENTURY                      BL,,"(33.9455, -118.3901)"
12/01/2015 12:00:00 AM,151922682,11/26/2015 12:00:00 AM,2200,19,Mission,1913,330,BURGLARY FROM VEHICLE,IC,Invest Cont,14500    POLK                         ST,,"(34.3070, -118.4505)"
12/01/2015 12:00:00 AM,152019818,11/26/2015 12:00:00 AM,1300,20,Olympic,2026,510,VEHICLE - STOLEN,IC,Invest Cont,  400 S  BERENDO                      ST,,"(34.0674, -118.2941)"
12/01/2015 12:00:00 AM,152119526,11/26/2015 12:00:00 AM,2315,21,Topanga,2158,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,21000    ERWIN                        ST,,"(34.1827, -118.5903)"
12/01/2015 12:00:00 AM,150126642,11/25/2015 12:00:00 AM,1012,01,Central,0152,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  600 W  5TH                          ST,,"(34.0502, -118.2540)"
12/01/2015 12:00:00 AM,150126676,11/25/2015 12:00:00 AM,2130,01,Central,0174,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  700 S  SPRING                       ST,,"(34.0445, -118.2523)"
12/01/2015 12:00:00 AM,150518894,11/25/2015 12:00:00 AM,1500,05,Harbor,0564,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  400 W  3RD                          ST,,"(33.7415, -118.2857)"
12/01/2015 12:00:00 AM,150518893,11/25/2015 12:00:00 AM,1520,05,Harbor,0566,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 1200 S  CENTRE                       ST,,"(33.7333, -118.2836)"
12/01/2015 12:00:00 AM,150625257,11/25/2015 12:00:00 AM,2200,06,Hollywood,0625,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 2000 N  LAS PALMAS                   AV,,"(34.1063, -118.3362)"
12/01/2015 12:00:00 AM,150717815,11/25/2015 12:00:00 AM,1934,07,Wilshire,0765,354,THEFT OF IDENTITY,IC,Invest Cont, 4800 W  VENICE                       BL,,"(34.0466, -118.3414)"
12/01/2015 12:00:00 AM,151226846,11/23/2015 12:00:00 AM,1200,12,77th Street,1266,354,THEFT OF IDENTITY,IC,Invest Cont, 8000 S  BROADWAY,,"(33.9669, -118.2783)"
12/01/2015 12:00:00 AM,150920467,11/25/2015 12:00:00 AM,1800,09,Van Nuys,0926,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,13700    VICTORY                      BL,,"(34.1867, -118.4312)"
12/01/2015 12:00:00 AM,150920486,11/25/2015 12:00:00 AM,2300,09,Van Nuys,0948,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 5800    WOODMAN                      AV,,"(34.1758, -118.4312)"
12/01/2015 12:00:00 AM,151018146,11/25/2015 12:00:00 AM,1500,10,West Valley,1008,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,16200    RAYMER                       ST,,"(34.2178, -118.4851)"
12/01/2015 12:00:00 AM,151018153,11/25/2015 12:00:00 AM,0600,10,West Valley,1039,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,15700    ARCHWOOD                     ST,,"(34.1929, -118.4763)"
12/01/2015 12:00:00 AM,151226722,11/25/2015 12:00:00 AM,2200,12,77th Street,1208,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  700 W  50TH                         ST,,"(33.9974, -118.2856)"
12/01/2015 12:00:00 AM,151322176,11/25/2015 12:00:00 AM,1700,13,Newton,1324,310,BURGLARY,IC,Invest Cont, 2000 S  CENTRAL                      AV,,"(34.0233, -118.2516)"
12/01/2015 12:00:00 AM,151429636,11/25/2015 12:00:00 AM,1600,14,Pacific,1457,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,12000    MARSHALL                     ST,,"(33.9920, -118.4138)"
12/01/2015 12:00:00 AM,151616658,11/25/2015 12:00:00 AM,0900,16,Foothill,1693,761,BRANDISH WEAPON,IC,Invest Cont, 7900    SAINT CLAIR                  AV,,"(34.2140, -118.3998)"
12/01/2015 12:00:00 AM,151719863,11/25/2015 12:00:00 AM,1800,17,Devonshire,1749,330,BURGLARY FROM VEHICLE,IC,Invest Cont,10300    WOODLEY                      AV,,"(34.2574, -118.4849)"
12/01/2015 12:00:00 AM,151821253,11/25/2015 12:00:00 AM,1700,18,Southeast,1803,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  200 E  88TH                         PL,,"(33.9565, -118.2717)"
12/01/2015 12:00:00 AM,151922628,11/25/2015 12:00:00 AM,2200,19,Mission,1983,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 8300    COLUMBUS                     AV,,"(34.2215, -118.4655)"
12/01/2015 12:00:00 AM,151922639,11/25/2015 12:00:00 AM,0900,19,Mission,1915,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,14400    ORO GRANDE                   ST,,"(34.3045, -118.4482)"
12/01/2015 12:00:00 AM,151922654,11/25/2015 12:00:00 AM,1500,19,Mission,1993,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,15200    LORNE                        ST,,"(34.2172, -118.4636)"
12/01/2015 12:00:00 AM,151922674,11/25/2015 12:00:00 AM,1100,19,Mission,1987,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 8900    WOODMAN                      AV,,"(34.2314, -118.4374)"
12/01/2015 12:00:00 AM,151922681,11/25/2015 12:00:00 AM,1400,19,Mission,1921,310,BURGLARY,IC,Invest Cont,12800    SAN FERNANDO                 RD,,"(34.2997, -118.4598)"
12/01/2015 12:00:00 AM,151922686,11/25/2015 12:00:00 AM,0930,19,Mission,1985,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,IC,Invest Cont, 8700    TOBIAS                       AV,,"(34.2279, -118.4516)"
12/01/2015 12:00:00 AM,152119489,11/25/2015 12:00:00 AM,1200,21,Topanga,2144,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont, 6600    SALE                         AV,,"(34.1906, -118.6189)"
12/01/2015 12:00:00 AM,150126643,11/24/2015 12:00:00 AM,1359,01,Central,0152,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  600 W  5TH                          ST,,"(34.0502, -118.2540)"
